km_inicio,km_fin,latitud_centro,longitud_centro,temp_media_2001_2025_c,dias_min_bajo_0c_anuales,dias_congelamiento_deshielo_anuales,precipitacion_anual_media_mm,precipitacion_diaria_p95_mm,viento_medio_ms,viento_p95_ms,fraccion_horas_nieve_gt0pct,fraccion_horas_nieve_ge10pct,fraccion_horas_nieve_ge50pct,nieve_profundidad_p95_m,cobertura_nieve_media_pct,metodo_clima
27,28,-29.33757686437992,-68.63585118931377,14.719474289451476,58.707374587338265,57.97881661889801,431.6921363460983,6.623258414359471,1.63572021876764,3.1399116219873746,0.32898544257913304,0.046811537351561405,0.01199833672570336,0.008772210204403469,2.0627211004955743,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
28,29,-29.331643822124693,-68.64066092883276,14.690573844160138,59.493516541706306,58.7516179140425,433.8181133315254,6.650779009567011,1.6398273105435974,3.148680903187515,0.3313243508268887,0.04710105839596951,0.012105549804582855,0.008877120182667281,2.0785333760090112,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
29,30,-29.327472927975247,-68.64612789916004,14.67876921970967,60.094834188211166,59.34188855364644,435.9851197880271,6.6807109694064755,1.6449619903135972,3.159384927649132,0.33327000506595206,0.04734464838396804,0.012155075615245588,0.008971239952947761,2.0894641374229077,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
30,31,-29.319550242215794,-68.64796442303646,14.626226293040702,61.02098332402733,60.25389217314634,436.93757291901454,6.687767252839978,1.6451043822749445,3.1604566628615096,0.3357289767994155,0.047583042958157934,0.012306670958557066,0.009066544734548085,2.1063719405118824,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
31,32,-29.314000245485488,-68.65466665784042,14.61155947026792,61.795993972457595,61.01466103896494,439.3475611865063,6.720143359156895,1.6510363990607253,3.1729884992094473,0.33823415606433804,0.04785357247686915,0.012345371887247266,0.009186195433124949,2.117698289743173,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
32,33,-29.311962038856137,-68.66381127696243,14.633758428625365,62.23546401745988,61.443554258062655,442.36080172302604,6.765533163603264,1.6603901347684262,3.1920929252219636,0.3401198786519102,0.048077367952301595,0.012273624599872641,0.009295402715853076,2.120964320157686,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
33,34,-29.30850885777833,-68.67139591252948,14.640650090649595,62.79007782838524,61.9865752708099,444.7829634841813,6.800201986425057,1.6675852917465008,3.207034134962477,0.3421713588665113,0.0482849967985274,0.012234251072286349,0.009403193894025398,2.1256925255884274,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
34,35,-29.302408491457268,-68.67825041241794,14.62783020727206,63.61118211994504,62.79243537634523,446.80527232521854,6.8259260979288285,1.6731004771261024,3.218949870028291,0.34484918632565925,0.04850447214235673,0.012228378734691348,0.009529706259352781,2.1329667696260097,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
35,36,-29.296618350245883,-68.68545736291095,14.573686892742279,64.69919617473626,63.856713548133975,450.03368133639435,6.86654891249171,1.6765858371158646,3.2280635510726414,0.34781716104730676,0.04875536800088782,0.012168261350801554,0.009661433532358031,2.1388142328653337,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
36,37,-29.293796437045714,-68.69455025702239,14.55232529510141,65.5065011675041,64.64564101618974,453.62839409001106,6.917628715254188,1.6831643831369922,3.2428886456470747,0.3503517912558514,0.04896385729236276,0.012029340959836668,0.009776288068459841,2.138364732793782,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
37,38,-29.28902871387577,-68.70280083213038,14.384201643660692,67.75897289990685,66.85745055528034,456.1597466205767,6.952048489195547,1.6825438456983204,3.2451049442462025,0.3551946627124205,0.049301512336586605,0.011969979351757849,0.009903119194905014,2.1476867266666577,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
38,39,-29.284935246158632,-68.71151134305072,14.022227087865579,72.07764349685405,71.10018394269933,455.6887178338987,6.947119029565882,1.6747306713268544,3.234105631020808,0.36293211468386377,0.04987458719028089,0.012063421521075155,0.010042092308429064,2.1740726338135072,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
39,40,-29.278894804308706,-68.71857252134373,13.671582057709172,76.2126485678439,75.15245300436791,456.13856457179554,6.948984470684442,1.6663633107361528,3.2218668489062554,0.3701415946952012,0.05045236291756196,0.012149887925004757,0.010191381679744775,2.1996811364313738,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
40,41,-29.27312442350313,-68.72528557443596,13.338183043644314,80.19971146060954,79.05276772857539,456.55382745035223,6.949219052205258,1.659020512213438,3.2110046388842144,0.37685472077334387,0.051038025355440664,0.01223859739399485,0.010341374949504838,2.2249912784520043,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
41,42,-29.26420011068786,-68.72737210766971,13.084285077512362,83.06320570350974,81.83967934392169,458.8771266389621,6.965835798213859,1.6509403693006208,3.198325412689009,0.38150805631143814,0.051490439859369505,0.012289488094741155,0.010478234191660609,2.24322453183715,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
42,43,-29.25557133721488,-68.73096855337742,12.789514832866498,86.50955992987292,85.19321965970178,460.7828092987904,6.9772235854681846,1.6431315721392314,3.1860819770744273,0.38694858147541195,0.05204907945223029,0.012361462614819432,0.010636290335037555,2.2657473961251666,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
